Attendance_ID,Employee_ID,Date,Status,Working_Hours
AT09203,EMP0307,2025-01-23,Present,7.8
AT09204,EMP0307,2025-01-24,Present,7.1
AT09205,EMP0307,2025-01-25,Present,7.8
AT09206,EMP0307,2025-01-26,Present,8.4
AT09207,EMP0307,2025-01-27,Present,7.4
AT09208,EMP0307,2025-01-28,Present,8.9
AT09209,EMP0307,2025-01-29,Leave,8.8
AT09210,EMP0307,2025-01-30,Present,8.5
AT09211,EMP0308,2025-01-01,Present,8.0
AT09212,EMP0308,2025-01-02,Leave,8.2
AT09213,EMP0308,2025-01-03,Present,8.0
AT09214,EMP0308,2025-01-04,Present,7.9
AT09215,EMP0308,2025-01-05,Present,7.9
AT09216,EMP0308,2025-01-06,Present,7.9
AT09217,EMP0308,2025-01-07,Absent,0.0
AT09218,EMP0308,2025-01-08,Present,7.1
AT09219,EMP0308,2025-01-09,Absent,0.0
AT09220,EMP0308,2025-01-10,Present,7.7
AT09221,EMP0308,2025-01-11,Present,8.8
AT09222,EMP0308,2025-01-12,Present,8.4
AT09223,EMP0308,2025-01-13,Present,8.3
AT09224,EMP0308,2025-01-14,Present,9.0
AT09225,EMP0308,2025-01-15,Present,7.2
AT09226,EMP0308,2025-01-16,Present,8.7
AT09227,EMP0308,2025-01-17,Present,8.3
AT09228,EMP0308,2025-01-18,Present,7.4
AT09229,EMP0308,2025-01-19,Present,8.4
AT09230,EMP0308,2025-01-20,Present,8.6
AT09231,EMP0308,2025-01-21,Present,8.1
AT09232,EMP0308,2025-01-22,Present,8.4
AT09233,EMP0308,2025-01-23,Present,8.4
AT09234,EMP0308,2025-01-24,WFH,8.9
AT09235,EMP0308,2025-01-25,Present,8.1
AT09236,EMP0308,2025-01-26,Leave,7.4
AT09237,EMP0308,2025-01-27,Present,7.2
AT09238,EMP0308,2025-01-28,Present,7.9
AT09239,EMP0308,2025-01-29,Present,8.5
AT09240,EMP0308,2025-01-30,Present,8.0
AT09241,EMP0309,2025-01-01,Present,8.6
AT09242,EMP0309,2025-01-02,Present,8.5
AT09243,EMP0309,2025-01-03,Present,8.8
AT09244,EMP0309,2025-01-04,Present,7.2
AT09245,EMP0309,2025-01-05,Present,8.5
AT09246,EMP0309,2025-01-06,Present,7.0
AT09247,EMP0309,2025-01-07,Present,7.9
AT09248,EMP0309,2025-01-08,Present,7.5
AT09249,EMP0309,2025-01-09,Present,8.4
AT09250,EMP0309,2025-01-10,Present,7.7
AT09251,EMP0309,2025-01-11,Present,7.7
AT09252,EMP0309,2025-01-12,Present,8.0
AT09253,EMP0309,2025-01-13,Leave,7.1
AT09254,EMP0309,2025-01-14,Present,7.6
AT09255,EMP0309,2025-01-15,Present,7.9
AT09256,EMP0309,2025-01-16,Present,9.0
AT09257,EMP0309,2025-01-17,Present,8.4
AT09258,EMP0309,2025-01-18,Present,8.0
AT09259,EMP0309,2025-01-19,WFH,7.4
AT09260,EMP0309,2025-01-20,Present,7.2
AT09261,EMP0309,2025-01-21,Present,8.1
AT09262,EMP0309,2025-01-22,Present,7.4
AT09263,EMP0309,2025-01-23,Present,7.9
AT09264,EMP0309,2025-01-24,Present,8.6
AT09265,EMP0309,2025-01-25,Present,7.0
AT09266,EMP0309,2025-01-26,Present,8.1
AT09267,EMP0309,2025-01-27,Present,7.5
AT09268,EMP0309,2025-01-28,Present,7.1
AT09269,EMP0309,2025-01-29,Present,8.4
AT09270,EMP0309,2025-01-30,Present,7.5
AT09271,EMP0310,2025-01-01,Present,7.1
AT09272,EMP0310,2025-01-02,Present,7.3
AT09273,EMP0310,2025-01-03,Present,7.3
AT09274,EMP0310,2025-01-04,Present,7.7
AT09275,EMP0310,2025-01-05,Present,8.0
AT09276,EMP0310,2025-01-06,Present,8.2
AT09277,EMP0310,2025-01-07,Present,8.6
AT09278,EMP0310,2025-01-08,Present,8.6
AT09279,EMP0310,2025-01-09,Present,7.3
AT09280,EMP0310,2025-01-10,Present,7.7
AT09281,EMP0310,2025-01-11,Present,7.5
AT09282,EMP0310,2025-01-12,Present,8.7
AT09283,EMP0310,2025-01-13,Present,7.6
AT09284,EMP0310,2025-01-14,Present,7.1
AT09285,EMP0310,2025-01-15,Present,7.3
AT09286,EMP0310,2025-01-16,Present,8.7
AT09287,EMP0310,2025-01-17,Present,8.4
AT09288,EMP0310,2025-01-18,Present,8.4
AT09289,EMP0310,2025-01-19,Absent,0.0
AT09290,EMP0310,2025-01-20,Present,8.0
AT09291,EMP0310,2025-01-21,Leave,8.4
AT09292,EMP0310,2025-01-22,Present,7.4
AT09293,EMP0310,2025-01-23,Present,8.1
AT09294,EMP0310,2025-01-24,Present,7.4
AT09295,EMP0310,2025-01-25,Present,8.4
AT09296,EMP0310,2025-01-26,Present,7.6
AT09297,EMP0310,2025-01-27,Leave,7.6
AT09298,EMP0310,2025-01-28,WFH,7.8
AT09299,EMP0310,2025-01-29,Present,8.6
AT09300,EMP0310,2025-01-30,Present,7.4
AT09301,EMP0311,2025-01-01,Present,8.3
AT09302,EMP0311,2025-01-02,Present,7.0
AT09303,EMP0311,2025-01-03,Present,7.3
AT09304,EMP0311,2025-01-04,Present,7.1
AT09305,EMP0311,2025-01-05,Present,8.1
AT09306,EMP0311,2025-01-06,Present,7.6
AT09307,EMP0311,2025-01-07,Leave,8.1
AT09308,EMP0311,2025-01-08,WFH,8.4
AT09309,EMP0311,2025-01-09,Leave,7.3
AT09310,EMP0311,2025-01-10,Present,7.9
AT09311,EMP0311,2025-01-11,Present,7.8
AT09312,EMP0311,2025-01-12,Present,8.9
AT09313,EMP0311,2025-01-13,Present,8.0
AT09314,EMP0311,2025-01-14,Present,7.8
AT09315,EMP0311,2025-01-15,Present,8.3
AT09316,EMP0311,2025-01-16,Present,8.2
AT09317,EMP0311,2025-01-17,Leave,7.8
AT09318,EMP0311,2025-01-18,Present,7.7
AT09319,EMP0311,2025-01-19,Present,7.1
AT09320,EMP0311,2025-01-20,Present,7.6
AT09321,EMP0311,2025-01-21,Absent,0.0
AT09322,EMP0311,2025-01-22,Present,8.5
AT09323,EMP0311,2025-01-23,Present,7.8
AT09324,EMP0311,2025-01-24,Present,7.6
AT09325,EMP0311,2025-01-25,Present,8.4
AT09326,EMP0311,2025-01-26,Present,7.6
AT09327,EMP0311,2025-01-27,Present,7.8
AT09328,EMP0311,2025-01-28,Present,7.0
AT09329,EMP0311,2025-01-29,Present,7.5
AT09330,EMP0311,2025-01-30,Present,7.5
AT09331,EMP0312,2025-01-01,Present,7.8
AT09332,EMP0312,2025-01-02,Present,9.0
AT09333,EMP0312,2025-01-03,Present,7.9
AT09334,EMP0312,2025-01-04,Present,7.3
AT09335,EMP0312,2025-01-05,WFH,7.3
AT09336,EMP0312,2025-01-06,Present,8.4
AT09337,EMP0312,2025-01-07,Present,8.4
AT09338,EMP0312,2025-01-08,Leave,7.8
AT09339,EMP0312,2025-01-09,Present,7.9
AT09340,EMP0312,2025-01-10,Present,7.4
AT09341,EMP0312,2025-01-11,Present,8.7
AT09342,EMP0312,2025-01-12,Present,8.2
AT09343,EMP0312,2025-01-13,Present,8.0
AT09344,EMP0312,2025-01-14,WFH,8.3
AT09345,EMP0312,2025-01-15,Present,7.2
AT09346,EMP0312,2025-01-16,Present,7.5
AT09347,EMP0312,2025-01-17,Present,7.1
AT09348,EMP0312,2025-01-18,Present,8.2
AT09349,EMP0312,2025-01-19,Present,8.0
AT09350,EMP0312,2025-01-20,Present,7.3
AT09351,EMP0312,2025-01-21,Present,8.8
AT09352,EMP0312,2025-01-22,Present,8.5
AT09353,EMP0312,2025-01-23,Present,8.3
AT09354,EMP0312,2025-01-24,Present,7.3
AT09355,EMP0312,2025-01-25,Present,8.6
AT09356,EMP0312,2025-01-26,Present,8.1
AT09357,EMP0312,2025-01-27,WFH,8.9
AT09358,EMP0312,2025-01-28,Present,7.5
AT09359,EMP0312,2025-01-29,Present,7.7
AT09360,EMP0312,2025-01-30,Leave,8.9
AT09361,EMP0313,2025-01-01,WFH,7.1
AT09362,EMP0313,2025-01-02,Present,8.9
AT09363,EMP0313,2025-01-03,Present,8.0
AT09364,EMP0313,2025-01-04,Absent,0.0
AT09365,EMP0313,2025-01-05,Present,8.0
AT09366,EMP0313,2025-01-06,Present,8.2
AT09367,EMP0313,2025-01-07,Present,7.9
AT09368,EMP0313,2025-01-08,Present,8.0
AT09369,EMP0313,2025-01-09,Present,8.7
AT09370,EMP0313,2025-01-10,Present,7.1
AT09371,EMP0313,2025-01-11,Present,7.6
AT09372,EMP0313,2025-01-12,Present,8.7
AT09373,EMP0313,2025-01-13,Present,7.5
AT09374,EMP0313,2025-01-14,Present,8.7
AT09375,EMP0313,2025-01-15,Present,7.6
AT09376,EMP0313,2025-01-16,Present,8.4
AT09377,EMP0313,2025-01-17,Absent,0.0
AT09378,EMP0313,2025-01-18,Present,8.7
AT09379,EMP0313,2025-01-19,Present,8.6
AT09380,EMP0313,2025-01-20,Absent,0.0
AT09381,EMP0313,2025-01-21,Present,7.9
AT09382,EMP0313,2025-01-22,Present,7.4
AT09383,EMP0313,2025-01-23,Present,7.1
AT09384,EMP0313,2025-01-24,Present,8.5
AT09385,EMP0313,2025-01-25,Present,8.3
AT09386,EMP0313,2025-01-26,Present,7.4
AT09387,EMP0313,2025-01-27,Present,8.1
AT09388,EMP0313,2025-01-28,Leave,8.2
AT09389,EMP0313,2025-01-29,Present,8.5
AT09390,EMP0313,2025-01-30,Present,8.9
AT09391,EMP0314,2025-01-01,WFH,8.6
AT09392,EMP0314,2025-01-02,Present,7.8
AT09393,EMP0314,2025-01-03,Present,8.6
AT09394,EMP0314,2025-01-04,Present,8.3
AT09395,EMP0314,2025-01-05,Present,7.4
AT09396,EMP0314,2025-01-06,Present,8.3
AT09397,EMP0314,2025-01-07,Present,7.9
AT09398,EMP0314,2025-01-08,Leave,7.2
AT09399,EMP0314,2025-01-09,Present,7.7
AT09400,EMP0314,2025-01-10,Present,7.5
AT09401,EMP0314,2025-01-11,Present,7.4
AT09402,EMP0314,2025-01-12,Present,8.4
AT09403,EMP0314,2025-01-13,Present,8.5
AT09404,EMP0314,2025-01-14,Present,9.0
AT09405,EMP0314,2025-01-15,Present,7.7
AT09406,EMP0314,2025-01-16,Present,7.6
AT09407,EMP0314,2025-01-17,Present,8.1
AT09408,EMP0314,2025-01-18,Present,8.4
AT09409,EMP0314,2025-01-19,Present,8.2
AT09410,EMP0314,2025-01-20,Present,7.1
AT09411,EMP0314,2025-01-21,Present,7.0
AT09412,EMP0314,2025-01-22,Present,8.5
AT09413,EMP0314,2025-01-23,Present,8.7
AT09414,EMP0314,2025-01-24,Present,8.3
AT09415,EMP0314,2025-01-25,Present,8.3
AT09416,EMP0314,2025-01-26,Absent,0.0
AT09417,EMP0314,2025-01-27,Leave,7.0
AT09418,EMP0314,2025-01-28,Present,8.8
AT09419,EMP0314,2025-01-29,WFH,8.7
AT09420,EMP0314,2025-01-30,Present,7.4
AT09421,EMP0315,2025-01-01,Leave,7.9
AT09422,EMP0315,2025-01-02,Present,7.2
AT09423,EMP0315,2025-01-03,Present,7.5
AT09424,EMP0315,2025-01-04,Present,7.6
AT09425,EMP0315,2025-01-05,Present,8.7
AT09426,EMP0315,2025-01-06,Present,7.1
AT09427,EMP0315,2025-01-07,Absent,0.0
AT09428,EMP0315,2025-01-08,Leave,7.5
AT09429,EMP0315,2025-01-09,Present,7.4
AT09430,EMP0315,2025-01-10,Present,8.9
AT09431,EMP0315,2025-01-11,Present,8.4
AT09432,EMP0315,2025-01-12,Present,8.3
AT09433,EMP0315,2025-01-13,Present,8.5
AT09434,EMP0315,2025-01-14,Present,7.7
AT09435,EMP0315,2025-01-15,Present,8.0
AT09436,EMP0315,2025-01-16,Present,8.6
AT09437,EMP0315,2025-01-17,Present,7.6
AT09438,EMP0315,2025-01-18,Present,7.1
AT09439,EMP0315,2025-01-19,Present,7.1
AT09440,EMP0315,2025-01-20,Leave,7.2
AT09441,EMP0315,2025-01-21,Present,7.1
AT09442,EMP0315,2025-01-22,WFH,7.4
AT09443,EMP0315,2025-01-23,Present,8.5
AT09444,EMP0315,2025-01-24,Present,8.7
AT09445,EMP0315,2025-01-25,WFH,7.5
AT09446,EMP0315,2025-01-26,Present,8.8
AT09447,EMP0315,2025-01-27,Present,8.3
AT09448,EMP0315,2025-01-28,Present,7.1
AT09449,EMP0315,2025-01-29,Present,7.7
AT09450,EMP0315,2025-01-30,Present,8.8
AT09451,EMP0316,2025-01-01,Present,8.5
AT09452,EMP0316,2025-01-02,Present,8.4
AT09453,EMP0316,2025-01-03,Present,7.4
AT09454,EMP0316,2025-01-04,Present,7.2
AT09455,EMP0316,2025-01-05,Present,7.6
AT09456,EMP0316,2025-01-06,Present,7.4
AT09457,EMP0316,2025-01-07,Present,8.9
AT09458,EMP0316,2025-01-08,WFH,7.3
AT09459,EMP0316,2025-01-09,Present,8.1
AT09460,EMP0316,2025-01-10,Present,7.6
AT09461,EMP0316,2025-01-11,Present,8.8
AT09462,EMP0316,2025-01-12,Present,8.8
AT09463,EMP0316,2025-01-13,Present,7.8
AT09464,EMP0316,2025-01-14,Present,7.6
AT09465,EMP0316,2025-01-15,Present,8.1
AT09466,EMP0316,2025-01-16,Present,7.1
AT09467,EMP0316,2025-01-17,Present,8.9
AT09468,EMP0316,2025-01-18,Present,8.3
AT09469,EMP0316,2025-01-19,Present,8.3
AT09470,EMP0316,2025-01-20,Present,7.7
AT09471,EMP0316,2025-01-21,Leave,7.8
AT09472,EMP0316,2025-01-22,WFH,9.0
AT09473,EMP0316,2025-01-23,Present,7.3
AT09474,EMP0316,2025-01-24,Leave,8.3
AT09475,EMP0316,2025-01-25,WFH,8.3
AT09476,EMP0316,2025-01-26,Present,8.0
AT09477,EMP0316,2025-01-27,Present,8.2
AT09478,EMP0316,2025-01-28,Present,7.7
AT09479,EMP0316,2025-01-29,Present,7.1
AT09480,EMP0316,2025-01-30,Present,8.1
AT09481,EMP0317,2025-01-01,Present,8.3
AT09482,EMP0317,2025-01-02,Present,7.7
AT09483,EMP0317,2025-01-03,Present,8.4
AT09484,EMP0317,2025-01-04,Leave,8.0
AT09485,EMP0317,2025-01-05,Present,8.3
AT09486,EMP0317,2025-01-06,Present,7.5
AT09487,EMP0317,2025-01-07,Present,7.2
AT09488,EMP0317,2025-01-08,Present,8.1
AT09489,EMP0317,2025-01-09,Absent,0.0
AT09490,EMP0317,2025-01-10,Present,8.4
AT09491,EMP0317,2025-01-11,Leave,7.7
AT09492,EMP0317,2025-01-12,Absent,0.0
AT09493,EMP0317,2025-01-13,Present,8.8
AT09494,EMP0317,2025-01-14,Present,7.5
AT09495,EMP0317,2025-01-15,Present,8.7
AT09496,EMP0317,2025-01-16,Present,7.3
AT09497,EMP0317,2025-01-17,Present,7.0
AT09498,EMP0317,2025-01-18,WFH,7.0
AT09499,EMP0317,2025-01-19,Present,8.8
AT09500,EMP0317,2025-01-20,Leave,8.4
AT09501,EMP0317,2025-01-21,Absent,0.0
AT09502,EMP0317,2025-01-22,Present,8.0
AT09503,EMP0317,2025-01-23,Present,7.2
AT09504,EMP0317,2025-01-24,Present,7.1
AT09505,EMP0317,2025-01-25,Present,7.5
AT09506,EMP0317,2025-01-26,Absent,0.0
AT09507,EMP0317,2025-01-27,Present,7.2
AT09508,EMP0317,2025-01-28,Present,7.9
AT09509,EMP0317,2025-01-29,Present,8.7
AT09510,EMP0317,2025-01-30,Present,8.7
AT09511,EMP0318,2025-01-01,Present,7.1
AT09512,EMP0318,2025-01-02,Present,8.2
AT09513,EMP0318,2025-01-03,Leave,7.7
AT09514,EMP0318,2025-01-04,Present,7.4
AT09515,EMP0318,2025-01-05,Present,7.6
AT09516,EMP0318,2025-01-06,Present,7.3
AT09517,EMP0318,2025-01-07,Present,9.0
AT09518,EMP0318,2025-01-08,Present,8.9
AT09519,EMP0318,2025-01-09,Present,7.2
AT09520,EMP0318,2025-01-10,Present,7.1
AT09521,EMP0318,2025-01-11,Present,7.1
AT09522,EMP0318,2025-01-12,Present,8.3
AT09523,EMP0318,2025-01-13,Present,7.3
AT09524,EMP0318,2025-01-14,Present,7.5
AT09525,EMP0318,2025-01-15,Present,8.6
AT09526,EMP0318,2025-01-16,Leave,8.8
AT09527,EMP0318,2025-01-17,Present,8.2
AT09528,EMP0318,2025-01-18,Present,7.8
AT09529,EMP0318,2025-01-19,Present,7.0
AT09530,EMP0318,2025-01-20,Present,7.2
AT09531,EMP0318,2025-01-21,Present,7.1
AT09532,EMP0318,2025-01-22,Present,8.5
AT09533,EMP0318,2025-01-23,Present,7.2
AT09534,EMP0318,2025-01-24,Present,8.7
AT09535,EMP0318,2025-01-25,Present,8.0
AT09536,EMP0318,2025-01-26,Present,9.0
AT09537,EMP0318,2025-01-27,Present,7.9
AT09538,EMP0318,2025-01-28,Present,8.2
AT09539,EMP0318,2025-01-29,Present,7.1
AT09540,EMP0318,2025-01-30,Present,8.1
AT09541,EMP0319,2025-01-01,Present,7.1
AT09542,EMP0319,2025-01-02,Present,8.1
AT09543,EMP0319,2025-01-03,Present,7.4
AT09544,EMP0319,2025-01-04,Present,8.9
AT09545,EMP0319,2025-01-05,WFH,7.1
AT09546,EMP0319,2025-01-06,Present,7.1
AT09547,EMP0319,2025-01-07,Present,7.3
AT09548,EMP0319,2025-01-08,Present,8.6
AT09549,EMP0319,2025-01-09,Present,7.2
AT09550,EMP0319,2025-01-10,Leave,7.0
AT09551,EMP0319,2025-01-11,Present,8.4
AT09552,EMP0319,2025-01-12,Present,7.4
AT09553,EMP0319,2025-01-13,Present,7.5
AT09554,EMP0319,2025-01-14,Absent,0.0
AT09555,EMP0319,2025-01-15,Present,7.7
AT09556,EMP0319,2025-01-16,WFH,7.2
AT09557,EMP0319,2025-01-17,Present,7.1
AT09558,EMP0319,2025-01-18,Present,8.3
AT09559,EMP0319,2025-01-19,Present,8.8
AT09560,EMP0319,2025-01-20,Present,7.5
AT09561,EMP0319,2025-01-21,Present,7.9
AT09562,EMP0319,2025-01-22,Present,7.8
AT09563,EMP0319,2025-01-23,Present,8.4
AT09564,EMP0319,2025-01-24,Present,9.0
AT09565,EMP0319,2025-01-25,Present,8.6
AT09566,EMP0319,2025-01-26,WFH,7.6
AT09567,EMP0319,2025-01-27,Present,8.8
AT09568,EMP0319,2025-01-28,Present,8.9
AT09569,EMP0319,2025-01-29,Present,9.0
AT09570,EMP0319,2025-01-30,Present,7.2
AT09571,EMP0320,2025-01-01,WFH,8.1
AT09572,EMP0320,2025-01-02,Present,7.4
AT09573,EMP0320,2025-01-03,Present,7.0
AT09574,EMP0320,2025-01-04,Present,8.5
AT09575,EMP0320,2025-01-05,Leave,8.3
AT09576,EMP0320,2025-01-06,Present,7.9
AT09577,EMP0320,2025-01-07,Leave,8.1
AT09578,EMP0320,2025-01-08,Present,7.2
AT09579,EMP0320,2025-01-09,Present,8.5
AT09580,EMP0320,2025-01-10,Present,8.4
AT09581,EMP0320,2025-01-11,Present,8.7
AT09582,EMP0320,2025-01-12,Present,8.9
AT09583,EMP0320,2025-01-13,Present,8.7
AT09584,EMP0320,2025-01-14,Present,8.0
AT09585,EMP0320,2025-01-15,Present,7.4
AT09586,EMP0320,2025-01-16,Present,7.5
AT09587,EMP0320,2025-01-17,Present,8.1
AT09588,EMP0320,2025-01-18,Present,7.7
AT09589,EMP0320,2025-01-19,Present,8.8
AT09590,EMP0320,2025-01-20,Leave,7.1
AT09591,EMP0320,2025-01-21,Present,7.3
AT09592,EMP0320,2025-01-22,WFH,8.3
AT09593,EMP0320,2025-01-23,Present,8.8
AT09594,EMP0320,2025-01-24,Present,7.6
AT09595,EMP0320,2025-01-25,Present,8.5
AT09596,EMP0320,2025-01-26,Present,8.6
AT09597,EMP0320,2025-01-27,Present,8.9
AT09598,EMP0320,2025-01-28,Present,8.9
AT09599,EMP0320,2025-01-29,Present,8.1
AT09600,EMP0320,2025-01-30,Present,7.8
AT09601,EMP0321,2025-01-01,Absent,0.0
AT09602,EMP0321,2025-01-02,Present,7.7
AT09603,EMP0321,2025-01-03,Present,7.7
AT09604,EMP0321,2025-01-04,Present,7.4
AT09605,EMP0321,2025-01-05,Present,8.0
AT09606,EMP0321,2025-01-06,Leave,8.2
AT09607,EMP0321,2025-01-07,Present,7.2
AT09608,EMP0321,2025-01-08,Present,8.0
AT09609,EMP0321,2025-01-09,Present,8.9
AT09610,EMP0321,2025-01-10,Present,7.4
AT09611,EMP0321,2025-01-11,Absent,0.0
AT09612,EMP0321,2025-01-12,Present,8.6
AT09613,EMP0321,2025-01-13,Present,7.1
AT09614,EMP0321,2025-01-14,Present,7.1
AT09615,EMP0321,2025-01-15,Present,7.5
AT09616,EMP0321,2025-01-16,Present,8.1
AT09617,EMP0321,2025-01-17,Present,7.5
AT09618,EMP0321,2025-01-18,Present,8.5
AT09619,EMP0321,2025-01-19,Present,7.9
AT09620,EMP0321,2025-01-20,Absent,0.0
AT09621,EMP0321,2025-01-21,Absent,0.0
AT09622,EMP0321,2025-01-22,Present,8.5
AT09623,EMP0321,2025-01-23,Absent,0.0
AT09624,EMP0321,2025-01-24,Absent,0.0
AT09625,EMP0321,2025-01-25,Absent,0.0
AT09626,EMP0321,2025-01-26,WFH,8.3
AT09627,EMP0321,2025-01-27,Absent,0.0
AT09628,EMP0321,2025-01-28,Present,7.6
AT09629,EMP0321,2025-01-29,Present,7.1
AT09630,EMP0321,2025-01-30,Present,8.9
AT09631,EMP0322,2025-01-01,Present,8.0
AT09632,EMP0322,2025-01-02,Present,7.8
AT09633,EMP0322,2025-01-03,Absent,0.0
AT09634,EMP0322,2025-01-04,Present,8.3
AT09635,EMP0322,2025-01-05,Present,8.2
AT09636,EMP0322,2025-01-06,Present,7.2
AT09637,EMP0322,2025-01-07,Present,8.2
AT09638,EMP0322,2025-01-08,Present,8.2
AT09639,EMP0322,2025-01-09,Present,7.8
AT09640,EMP0322,2025-01-10,Leave,8.2
AT09641,EMP0322,2025-01-11,Present,8.5
AT09642,EMP0322,2025-01-12,WFH,7.9
AT09643,EMP0322,2025-01-13,Present,8.7
AT09644,EMP0322,2025-01-14,Present,7.5
AT09645,EMP0322,2025-01-15,Present,7.3
AT09646,EMP0322,2025-01-16,Present,7.7
AT09647,EMP0322,2025-01-17,Present,7.9
AT09648,EMP0322,2025-01-18,Present,8.9
AT09649,EMP0322,2025-01-19,Present,8.1
AT09650,EMP0322,2025-01-20,Present,8.5
AT09651,EMP0322,2025-01-21,Present,8.8
AT09652,EMP0322,2025-01-22,Present,8.9
AT09653,EMP0322,2025-01-23,Present,8.6
AT09654,EMP0322,2025-01-24,Present,8.0
AT09655,EMP0322,2025-01-25,Present,8.6
AT09656,EMP0322,2025-01-26,Leave,9.0
AT09657,EMP0322,2025-01-27,Present,8.3
AT09658,EMP0322,2025-01-28,Present,7.0
AT09659,EMP0322,2025-01-29,Present,8.1
AT09660,EMP0322,2025-01-30,Leave,7.3
AT09661,EMP0323,2025-01-01,Present,8.5
AT09662,EMP0323,2025-01-02,Present,7.8
AT09663,EMP0323,2025-01-03,Present,7.6
AT09664,EMP0323,2025-01-04,Present,8.6
AT09665,EMP0323,2025-01-05,Present,8.8
AT09666,EMP0323,2025-01-06,Present,8.0
AT09667,EMP0323,2025-01-07,Present,7.6
AT09668,EMP0323,2025-01-08,Present,7.6
AT09669,EMP0323,2025-01-09,Present,8.9
AT09670,EMP0323,2025-01-10,Absent,0.0
AT09671,EMP0323,2025-01-11,Present,7.3
AT09672,EMP0323,2025-01-12,Present,7.3
AT09673,EMP0323,2025-01-13,Present,7.6
AT09674,EMP0323,2025-01-14,Present,8.6
AT09675,EMP0323,2025-01-15,Present,9.0
AT09676,EMP0323,2025-01-16,Present,8.8
AT09677,EMP0323,2025-01-17,Present,7.8
AT09678,EMP0323,2025-01-18,Absent,0.0
AT09679,EMP0323,2025-01-19,Present,8.2
AT09680,EMP0323,2025-01-20,Absent,0.0
AT09681,EMP0323,2025-01-21,Present,8.8
AT09682,EMP0323,2025-01-22,Present,7.8
AT09683,EMP0323,2025-01-23,Present,7.0
AT09684,EMP0323,2025-01-24,Present,7.1
AT09685,EMP0323,2025-01-25,Absent,0.0
AT09686,EMP0323,2025-01-26,Present,8.6
AT09687,EMP0323,2025-01-27,Present,8.1
AT09688,EMP0323,2025-01-28,Present,7.9
AT09689,EMP0323,2025-01-29,Leave,7.2
AT09690,EMP0323,2025-01-30,Present,7.8
AT09691,EMP0324,2025-01-01,Present,7.6
AT09692,EMP0324,2025-01-02,Present,8.3
AT09693,EMP0324,2025-01-03,Present,8.7
AT09694,EMP0324,2025-01-04,Present,8.6
AT09695,EMP0324,2025-01-05,Present,8.6
AT09696,EMP0324,2025-01-06,Leave,7.2
AT09697,EMP0324,2025-01-07,Present,8.6
AT09698,EMP0324,2025-01-08,Present,7.4
AT09699,EMP0324,2025-01-09,Present,7.9
AT09700,EMP0324,2025-01-10,Present,8.4
AT09701,EMP0324,2025-01-11,Present,8.5
AT09702,EMP0324,2025-01-12,Present,8.0
AT09703,EMP0324,2025-01-13,Present,8.7
AT09704,EMP0324,2025-01-14,Present,8.1
AT09705,EMP0324,2025-01-15,Present,8.8
AT09706,EMP0324,2025-01-16,Present,7.3
AT09707,EMP0324,2025-01-17,Present,8.7
AT09708,EMP0324,2025-01-18,WFH,7.3
AT09709,EMP0324,2025-01-19,Present,7.3
AT09710,EMP0324,2025-01-20,Present,8.8
AT09711,EMP0324,2025-01-21,Present,7.6
AT09712,EMP0324,2025-01-22,Present,8.2
AT09713,EMP0324,2025-01-23,Present,8.9
AT09714,EMP0324,2025-01-24,Present,8.1
AT09715,EMP0324,2025-01-25,Present,8.0
AT09716,EMP0324,2025-01-26,Present,8.4
AT09717,EMP0324,2025-01-27,Present,8.3
AT09718,EMP0324,2025-01-28,Present,7.1
AT09719,EMP0324,2025-01-29,Present,7.9
AT09720,EMP0324,2025-01-30,Present,8.3
AT09721,EMP0325,2025-01-01,Present,8.5
AT09722,EMP0325,2025-01-02,Present,7.1
AT09723,EMP0325,2025-01-03,Present,7.6
AT09724,EMP0325,2025-01-04,Present,8.5
AT09725,EMP0325,2025-01-05,Present,8.0
AT09726,EMP0325,2025-01-06,Present,7.4
AT09727,EMP0325,2025-01-07,Present,8.9
AT09728,EMP0325,2025-01-08,Present,7.0
AT09729,EMP0325,2025-01-09,WFH,8.2
AT09730,EMP0325,2025-01-10,Present,7.1
AT09731,EMP0325,2025-01-11,WFH,7.9
AT09732,EMP0325,2025-01-12,Present,7.6
AT09733,EMP0325,2025-01-13,Present,8.4
AT09734,EMP0325,2025-01-14,Present,8.9
AT09735,EMP0325,2025-01-15,Present,8.9
AT09736,EMP0325,2025-01-16,Leave,7.5
AT09737,EMP0325,2025-01-17,Present,7.1
AT09738,EMP0325,2025-01-18,Present,7.7
AT09739,EMP0325,2025-01-19,Present,7.3
AT09740,EMP0325,2025-01-20,Present,8.3
AT09741,EMP0325,2025-01-21,Present,8.6
AT09742,EMP0325,2025-01-22,Present,7.4
AT09743,EMP0325,2025-01-23,Present,8.5
AT09744,EMP0325,2025-01-24,Present,7.0
AT09745,EMP0325,2025-01-25,Present,7.5
AT09746,EMP0325,2025-01-26,Present,7.7
AT09747,EMP0325,2025-01-27,Present,7.2
AT09748,EMP0325,2025-01-28,Present,7.5
AT09749,EMP0325,2025-01-29,Present,7.6
AT09750,EMP0325,2025-01-30,Present,8.4
AT09751,EMP0326,2025-01-01,Present,7.4
AT09752,EMP0326,2025-01-02,Present,8.8
AT09753,EMP0326,2025-01-03,Present,7.5
AT09754,EMP0326,2025-01-04,Present,7.6
AT09755,EMP0326,2025-01-05,Present,8.6
AT09756,EMP0326,2025-01-06,Present,7.9
AT09757,EMP0326,2025-01-07,Present,8.4
